"year","doy","hour","zenith_angle","cosine_zenith_angle","direct_transmittance","diffuse_transmittance","total_transmittance","solar","solar_source","temp","doy_dbl"
"2005",1,0,155.005997928191,-0.906352023269664,0,1,0,0,1,8.36059907895786,1
"2005",1,1,161.998372745976,-0.951047739538321,0,1,0,0,1,6.85421340383078,1.04166666666667
"2005",1,2,161.461750195311,-0.948111616063762,0,1,0,0,1,5.45448754100779,1.08333333333333
"2005",1,3,153.862402373357,-0.89773869330681,0,1,0,0,1,4.21297725706486,1.125
"2005",1,4,143.45165848768,-0.803354711537256,0,1,0,0,1,3.17541080215483,1.16666666666667
"2005",1,5,132.173893077852,-0.671382970693859,0,1,0,0,1,2.38000461235079,1.20833333333333
"2005",1,6,120.717600503004,-0.510807029024477,0,1,0,0,1,1.85605569283336,1.25
"2005",1,7,109.424170899453,-0.332559011903108,0,1,0,0,1,1.62286252833433,1.29166666666667
"2005",1,8,98.5559531583705,-0.148775180591295,0,1,0,0,1,1.821546258481,1.33333333333333
"2005",1,9,88.0621520153501,0.0338153798822521,2.83681382615458e-06,0.0101445851862945,0.0101446811142317,4.98787200302887,1,2.77073051544928,1.375
"2005",1,10,79.205467795956,0.187287573036483,0.0996415746940105,0.0505877833015524,0.0692494119995271,34.0481085062488,1,4.33327494614314,1.41666666666667
"2005",1,11,71.6608294894498,0.314641461424552,0.253413958104945,0.0704720769903096,0.15020661511383,73.8526289549861,1,6.25025623007785,1.45833333333333
"2005",1,12,66.1736528951067,0.403965992136799,0.343285050603349,0.0795871518252259,0.218262637877939,107.313979465687,1,8.20401865801829,1.5
"2005",1,13,63.3299850795657,0.448851401585202,0.382023149434727,0.0832139326570294,0.2546855587188,125.222168504355,1,9.87081165664093,1.54166666666667
"2005",1,14,63.5010350337461,0.446181646274415,0.379829846973609,0.0830125619542713,0.252485668381115,124.140540476671,1,10.9744372700435,1.58333333333333
"2005",1,15,66.6628282741812,0.396141278822598,0.336111206866913,0.0788981266523196,0.212045649967185,104.257250565681,1,11.3331365052863,1.625
"2005",1,16,72.4096843527649,0.302208774483484,0.239499427419453,0.0689489838100664,0.141327812259995,69.4871558882255,1,11.2653220170058,1.66666666666667
"2005",1,17,80.1445458545111,0.171163153644331,0.0801841831908887,0.0472315727930952,0.0609561504604424,29.9705306525137,1,11.0781657166692,1.70833333333333
"2005",1,18,89.0146987202849,0.0171959038734418,1.23483692733831e-11,0.00515877116196885,0.00515877116218119,2.53643164926876,1,10.77856652839,1.75
"2005",1,19,99.7344032779169,-0.169081215270171,0,1,0,0,1,10.3775682271338,1.79166666666667
"2005",1,20,110.661864297984,-0.352852140002713,0,1,0,0,1,9.88995234494069,1.83333333333333
"2005",1,21,121.984600696723,-0.529691316443549,0,1,0,0,1,9.33369329657334,1.875
"2005",1,22,133.436632753187,-0.687551914686591,0,1,0,0,1,8.72929580965841,1.91666666666667
"2005",1,23,144.654552722822,-0.81567897404314,0,1,0,0,1,8.09903908286031,1.95833333333333
"2005",2,0,154.869377450268,-0.905341950227872,0,1,0,0,1,7.46615553380137,2
"2005",2,1,161.884090809616,-0.950429430160516,0,1,0,0,1,6.853974409585,2.04166666666667
"2005",2,2,161.417449085889,-0.947865503200685,0,1,0,0,1,6.28506182800668,2.08333333333333
"2005",2,3,153.872903954977,-0.897819421426516,0,1,0,0,1,5.78038894910935,2.125
"2005",2,4,143.484340341318,-0.803694258030666,0,1,0,0,1,5.35855893980374,2.16666666666667
"2005",2,5,132.213515845467,-0.671895323476225,0,1,0,0,1,5.03512122705368,2.20833333333333
