"year","doy","hour","zen","direct_n","diffuse","par","temp","rh","windspeed","pressure","zen_clean","direct_n_clean","diffuse_clean","par_clean","temp_clean","rh_clean","windspeed_clean","pressure_clean"
1998,1,0,154.399,0.015,0.32,0.305,-11.495,92.43,4.08,1001.555,154.399,0.015,0.32,0.305,-11.495,92.43,4.08,1001.555
1998,1,1,161.5125,0.93,-0.3,0.305,-10.64,91.815,5.33,1000.895,161.5125,0.93,-0.3,0.305,-10.64,91.815,5.33,1000.895
1998,1,2,161.496,1.055,-0.375,0.3,-8.735,89.93,6.85,1000.04,161.496,1.055,-0.375,0.3,-8.735,89.93,6.85,1000.04
1998,1,3,154.358,-0.2,-0.04,0.3,-7.75,88.24,6.935,999.105,154.358,-0.2,-0.04,0.3,-7.75,88.24,6.935,999.105
1998,1,4,144.097,0.22,-0.435,0.305,-7.3,86.71,7.735,998.885,144.097,0.22,-0.435,0.305,-7.3,86.71,7.735,998.885
1998,1,5,132.8605,0.11,-0.405,0.31,-7.19,85.54,7.925,998.145,132.8605,0.11,-0.405,0.31,-7.19,85.54,7.925,998.145
1998,1,6,121.406,0.26,-0.59,0.31,-6.83,87.395,8.445,997.165,121.406,0.26,-0.59,0.31,-6.83,87.395,8.445,997.165
1998,1,7,110.0985,0.68,-0.7,0.31,-5.86,88.45,8.575,996.565,110.0985,0.68,-0.7,0.31,-5.86,88.45,8.575,996.565
1998,1,8,99.2025,0.32,-0.7,0.36,-5.115,88.905,10.97,995.745,99.2025,0.32,-0.7,0.36,-5.115,88.905,10.97,995.745
1998,1,9,88.7695,108.03,21.995,11.11,-4.015,88.97,11.915,994.85,88.7695,108.03,21.995,11.11,-4.015,88.97,11.915,994.85
1998,1,10,79.7435,73.855,98.915,50.3,-2.25,87.655,11.56,994.7,79.7435,73.855,98.915,50.3,-2.25,87.655,11.56,994.7
1998,1,11,72.1135,313.38,157.17,114.495,-0.79,85.73,11.945,994.62,72.1135,313.38,157.17,114.495,-0.79,85.73,11.945,994.62
1998,1,12,66.5085,437.35,195.75,160.735,1.075,82.49,10.685,994.17,66.5085,437.35,195.75,160.735,1.075,82.49,10.685,994.17
1998,1,13,63.5095,532.36,213.925,197.39,3.145,77.375,10.795,993.225,63.5095,532.36,213.925,197.39,3.145,77.375,10.795,993.225
1998,1,14,63.5005,443.84,201.62,174.935,4.22,73.21,11.78,992.475,63.5005,443.84,201.62,174.935,4.22,73.21,11.78,992.475
