"year","doy","hour","zen","direct_n","diffuse","par","temp","rh","windspeed","pressure","zen_clean","direct_n_clean","diffuse_clean","par_clean","temp_clean","rh_clean","windspeed_clean","pressure_clean"
2017,1,0,154.656833333333,0.4,-0.4,0,-1.92,84.775,1.71333333333333,989.651666666667,154.656833333333,0.4,-0.4,0,-1.92,84.775,1.71333333333333,989.651666666667
2017,1,1,161.605666666667,0.538333333333333,-0.4,0,-2.135,86.3683333333333,1.62166666666667,989.875000000001,161.605666666667,0.538333333333333,-0.4,0,-2.135,86.3683333333333,1.62166666666667,989.875000000001
2017,1,2,161.3275,0.774999999999999,-0.4,0,-3.20666666666667,92.44,0.9625,990.036666666666,161.3275,0.774999999999999,-0.4,0,-3.20666666666667,92.44,0.9625,990.036666666666
2017,1,3,154.043833333333,0.4,-0.4,0,-3.79666666666667,94.34,1.23090909090909,990.838333333333,154.043833333333,0.4,-0.4,0,-3.79666666666667,94.34,1.23090909090909,990.838333333333
2017,1,4,143.736166666667,0.438333333333333,-0.4,0,-4.13166666666667,96.82,1.925,992.176666666667,143.736166666667,0.438333333333333,-0.4,0,-4.13166666666667,96.82,1.925,992.176666666667
2017,1,5,132.485666666667,0.946666666666667,-0.4,0,-4.52166666666667,97.555,0.713157894736842,992.408333333333,132.485666666667,0.946666666666667,-0.4,0,-4.52166666666667,97.555,0.713157894736842,992.408333333333
2017,1,6,121.033166666667,0.4,-0.4,0,-4.57166666666667,98.01,0.958490566037736,992.583333333333,121.033166666667,0.4,-0.4,0,-4.57166666666667,98.01,0.958490566037736,992.583333333333
2017,1,7,109.732666666667,0.611666666666666,-0.4,0,-4.48166666666667,98.3983333333333,1.38983050847458,992.571666666666,109.732666666667,0.611666666666666,-0.4,0,-4.48166666666667,98.3983333333333,1.38983050847458,992.571666666666
2017,1,8,98.8508333333333,1.05166666666667,-0.363333333333333,0.005,-4.28,97.58,2.73166666666667,992.443333333334,98.8508333333333,1.05166666666667,-0.363333333333333,0.005,-4.28,97.58,2.73166666666667,992.443333333334
2017,1,9,88.4506666666667,202.843333333333,14.3616666666667,NA,-4.75666666666667,91.3216666666667,2.535,993.073333333333,88.4506666666667,202.843333333333,14.3616666666667,3.70083333333333,-4.75666666666667,91.3216666666667,2.535,993.073333333333
2017,1,10,79.4551666666667,647.896666666667,45.345,NA,-3.49833333333333,89.16,2.895,994.208333333334,79.4551666666667,647.896666666667,45.345,18.4641666666667,-3.49833333333333,89.16,2.895,994.208333333334
2017,1,11,71.8755,827.091666666667,57.7633333333334,NA,-1.155,82.9466666666667,3.23666666666667,994.755,71.8755,827.091666666667,57.7633333333334,34.4341666666667,-1.155,82.9466666666667,3.23666666666667,994.755
2017,1,12,66.3393333333333,900.253333333333,63.7933333333333,167.772727272727,0.411666666666667,75.105,3.70666666666667,995.226666666667,66.3393333333333,900.253333333333,63.7933333333333,167.772727272727,0.411666666666667,75.105,3.70666666666667,995.226666666667
2017,1,13,63.4281666666667,949.651666666667,61.77,189.05,1.86166666666667,66.8933333333333,3.26333333333333,994.01,63.4281666666667,949.651666666667,61.77,189.05,1.86166666666667,66.8933333333333,3.26333333333333,994.01
2017,1,14,63.5131666666667,949.381666666667,60.33,188.145,3.91166666666666,55.2266666666667,2.37,993.176666666667,63.5131666666667,949.381666666667,60.33,188.145,3.91166666666666,55.2266666666667,2.37,993.176666666667
2017,1,15,66.582,840.746666666667,84.1516666666667,163.185,4.57666666666667,53.38,3.365,992.606666666666,66.582,840.746666666667,84.1516666666667,163.185,4.57666666666667,53.38,3.365,992.606666666666
