"year","doy","hour","zen","direct_n","diffuse","par","temp","rh","windspeed","pressure","zen_clean","direct_n_clean","diffuse_clean","par_clean","temp_clean","rh_clean","windspeed_clean","pressure_clean"
1997,1,0,154.3665,NA,NA,-0.005,5.925,96.705,2.47,1002.26,154.3665,0.0216666666666667,-0.741666666666667,-0.005,5.925,96.705,2.47,1002.26
1997,1,1,161.486,NA,NA,-0.045,6.09,96.955,1.74,1002.01,161.486,0.015,-1.67833333333333,-0.045,6.09,96.955,1.74,1002.01
1997,1,2,161.484,NA,NA,-0.05,6.205,97.07,2.195,1000.985,161.484,0.0116666666666667,-2.505,-0.05,6.205,97.07,2.195,1000.985
1997,1,3,154.3605,NA,NA,0.005,6.45,97.16,2.695,999.7,154.3605,-0.0166666666666667,-3.15333333333333,0.005,6.45,97.16,2.695,999.7
1997,1,4,144.1065,NA,NA,-0.02,6.845,97.22,3.29,1000.31,144.1065,-0.103333333333333,-3.95833333333333,-0.02,6.845,97.22,3.29,1000.31
1997,1,5,132.871,NA,NA,0.01,7.015,97.31,3.39,1000.28,132.871,0.075,-1.365,0.01,7.015,97.31,3.39,1000.28
1997,1,6,121.4175,NA,NA,-0.03,7.115,97.355,3.575,999.47,121.4175,-3.46944695195361e-18,2.14833333333333,-0.03,7.115,97.355,3.575,999.47
1997,1,7,110.1085,NA,NA,-0.04,7.33,97.38,4.51,997.805,110.1085,0.005,2.97333333333333,-0.04,7.33,97.38,4.51,997.805
1997,1,8,99.211,NA,NA,0.01,8.02,97.28,5.59,993.695,99.211,-0.135,2.85,0.01,8.02,97.28,5.59,993.695
1997,1,9,88.773,NA,NA,0.905,8.76,97.21,5.915,992.965,88.773,-0.0983333333333334,10.15,0.905,8.76,97.21,5.915,992.965
1997,1,10,79.7435,NA,NA,4.455,9.415,97.145,5.535,994.05,79.7435,0.1,39.3233333333333,4.455,9.415,97.145,5.535,994.05
1997,1,11,72.1105,NA,NA,10.89,9.98,97.085,6.29,993.625,72.1105,0.286666666666667,64.265,10.89,9.98,97.085,6.29,993.625
1997,1,12,66.4975,NA,NA,25.04,10.665,97,6.525,991.495,66.4975,0.801666666666667,89.8283333333333,25.04,10.665,97,6.525,991.495
1997,1,13,63.4915,NA,NA,46.745,12.025,96.75,8.335,990.605,63.4915,0.743333333333333,88.4483333333333,46.745,12.025,96.75,8.335,990.605
