"year","doy","hour","zen","direct_n","diffuse","par","temp","rh","windspeed","pressure","zen_clean","direct_n_clean","diffuse_clean","par_clean","temp_clean","rh_clean","windspeed_clean","pressure_clean"
1999,1,0,154.429,-1.41,-1.265,-0.01,-17.445,99.35,1.975,997.95,154.429,-1.41,-1.265,-0.01,-17.445,99.35,1.975,997.95
1999,1,1,161.5405,-0.775,-1.12,-0.005,-17.33,99.8,2.09,998.08,161.5405,-0.775,-1.12,-0.005,-17.33,99.8,2.09,998.08
1999,1,2,161.505,-1.39,-1.335,-0.005,-17.675,98.6333333333333,1.875,997.82,161.505,-1.39,-1.335,-0.005,-17.675,98.6333333333333,1.875,997.82
1999,1,3,154.354,-0.0849999999999999,1.785,-0.005,-18.16,98.9533333333333,3.22,998.77,154.354,-0.0849999999999999,1.785,-0.005,-18.16,98.9533333333333,3.22,998.77
1999,1,4,144.087,0.4,4.285,-0.005,-18.825,98.325,2.395,999.595,144.087,0.4,4.285,-0.005,-18.825,98.325,2.395,999.595
1999,1,5,132.848,-0.175,3.01,-0.01,-18.825,98.175,2.45,999.79,132.848,-0.175,3.01,-0.01,-18.825,98.175,2.45,999.79
1999,1,6,121.396,-0.98,-0.955,-0.005,-19.075,97.62,0.79,1000.55,121.396,-0.98,-0.955,-0.005,-19.075,97.62,0.79,1000.55
1999,1,7,110.0885,0.775,-0.385,-0.015,-19.135,97.89,0.45,1000.84,110.0885,0.775,-0.385,-0.015,-19.135,97.89,0.45,1000.84
1999,1,8,99.1945,1.215,0.08,0.005,-17.82,98.65,0.285,1001.46,99.1945,1.215,0.08,0.005,-17.82,98.65,0.285,1001.46
1999,1,9,88.7655,2.92,18.085,7.83,-16.775,99.02,0.6,1001.915,88.7655,2.92,18.085,7.83,-16.775,99.02,0.6,1001.915
1999,1,10,79.7435,3.64,97.57,46.41,-13.505,NA,1.945,1002.505,79.7435,3.64,97.57,46.41,-13.505,97.095,1.945,1002.505
