"year","doy","hour","zenith_angle","cosine_zenith_angle","direct_transmittance","diffuse_transmittance","total_transmittance","solar","solar_source","temp","precip","doy_dbl"
2022,1,0,162.869256908057,-0.955635104535742,0,1,0,0,1,2.63027116350224,0.370416666666667,1
2022,1,1,158.229245488043,-0.928675263225102,0,1,0,0,1,1.51257746885556,0.370416666666667,1.04166666666667
2022,1,2,148.826709856378,-0.855605658416494,0,1,0,0,1,0.521279501182883,0.370416666666667,1.08333333333333
2022,1,3,137.850632720581,-0.741397911593672,0,1,0,0,1,-0.307113216226256,0.370416666666667,1.125
2022,1,4,126.428958352308,-0.593825619083722,0,1,0,0,1,-0.942090963594933,0.370416666666667,1.16666666666667
2022,1,5,115.020030357633,-0.422935077205761,0,1,0,0,1,-1.36026749822731,0.370416666666667,1.20833333333333
2022,1,6,103.907859490553,-0.240361197267383,0,1,0,0,1,-1.54624137027864,0.370416666666667,1.25
2022,1,7,93.3557376298469,-0.0585351916372685,0,1,0,0,1,-1.40116834198844,0.370416666666667,1.29166666666667
2022,1,8,83.5401042807279,0.112507733741709,0.0215149381950314,0.0330261410411378,0.0354467379790537,11.3155249794967,1,-0.70625877455665,0.370416666666667,1.33333333333333
2022,1,9,75.2067211904561,0.255332341120894,0.184226060218545,0.0624880409609443,0.109526912212024,34.9638522956517,1,0.437163983587783,0.370416666666667,1.375
2022,1,10,68.6196567678884,0.364557340598844,0.305815279992363,0.0759210406231011,0.187408245811608,59.8256090052075,1,1.8395983982936,0.370416666666667,1.41666666666667
2022,1,11,64.3941984911632,0.432177062027769,0.36809997106836,0.0819278093996815,0.241012173428512,76.9373833610494,1,3.268616462299,0.370416666666667,1.45833333333333
2022,1,12,63.0386310802974,0.453389644759986,0.385720561589986,0.083552380909224,0.25843408930513,82.4989141402442,1,4.48738441177517,0.370416666666667,1.5
2022,1,13,64.7399482472151,0.42672740749344,0.363431707817646,0.0814923411046508,0.236578611582588,75.522074571695,1,5.29391361692173,0.370416666666667,1.54166666666667
2022,1,14,69.2656231263526,0.354036036841836,0.29523508630108,0.0748536530853432,0.179377512976035,57.2619892425572,1,5.55511771533849,0.370416666666667,1.58333333333333
2022,1,15,76.0850004217806,0.240482160077051,0.165953053384619,0.0601720233983208,0.100080772147636,31.9483975612395,1,5.41224189177239,0.370416666666667,1.625
2022,1,16,84.5704964782873,0.0946209491204387,0.0104128024281037,0.0280907039615064,0.0290759732102572,9.28181039841414,1,5.01868467949303,0.370416666666667,1.66666666666667
2022,1,17,94.5257377175163,-0.07890691095127,0,1,0,0,1,4.38895211752449,0.370416666666667,1.70833333333333
2022,1,18,105.155710280881,-0.261443141258214,0,1,0,0,1,3.54625538033811,0.370416666666667,1.75
2022,1,19,116.313376905263,-0.443280482366405,0,1,0,0,1,2.52165524226022,0.370416666666667,1.79166666666667
2022,1,20,127.736582250581,-0.612032096476035,0,1,0,0,1,1.35291721519946,0.370416666666667,1.83333333333333
2022,1,21,139.130479697197,-0.756201665372474,0,1,0,0,1,0.0831195579210586,0.370416666666667,1.875
2022,1,22,149.993239807865,-0.865966403951158,0,1,0,0,1,-1.24093453605067,0.370416666666667,1.91666666666667
2022,1,23,159.042523473197,-0.933846140949516,0,1,0,0,1,-2.57044204708373,0.370416666666667,1.95833333333333
2022,2,0,162.787319273735,-0.955212892495533,0,1,0,0,1,-3.85639894924202,0.0105833333333333,2
2022,2,1,158.218581345588,-0.92860621474344,0,1,0,0,1,-5.0514064389361,0.0105833333333333,2.04166666666667
2022,2,2,148.851866313071,-0.855832847329614,0,1,0,0,1,-6.11141799703552,0.0105833333333333,2.08333333333333
2022,2,3,137.888720979296,-0.741843849065358,0,1,0,0,1,-6.99736288986284,0.0105833333333333,2.125
2022,2,4,126.469698909319,-0.594397580834404,0,1,0,0,1,-7.67658626880248,0.0105833333333333,2.16666666666667
2022,2,5,115.05774598322,-0.42353147607716,0,1,0,0,1,-8.12405278820819,0.0105833333333333,2.20833333333333
2022,2,6,103.938399660246,-0.240878563151263,0,1,0,0,1,-8.32326937772082,0.0105833333333333,2.25
2022,2,7,93.3752568740673,-0.0588752791730484,0,1,0,0,1,-8.18581612347961,0.0105833333333333,2.29166666666667
2022,2,8,83.5444375781826,0.112432583300199,0.0214598014200671,0.0330059407168294,0.0354187216275968,43.5631321655082,1,-7.51982747292493,0.0105833333333333,2.33333333333333
2022,2,9,75.1916490095128,0.255586671935039,0.184536425373266,0.0625264863369291,0.109691537148871,134.914720539513,1,-6.42311145240705,0.0105833333333333,2.375
2022,2,10,68.5807881783722,0.365188955719622,0.306442579037616,0.0759838530878541,0.187893298514629,231.098702044302,1,-5.07713422643586,0.0105833333333333,2.41666666666667
2022,2,11,64.3287972801787,0.4332061418943,0.368974905568319,0.0820091839791705,0.241851379276236,297.464253808981,1,-3.70460552127152,0.0105833333333333,2.45833333333333
2022,2,12,62.9473559796837,0.454808975020211,0.386868986811209,0.0836572462984492,0.259608733657163,319.304849410923,1,-2.53262835642522,0.0105833333333333,2.5
2022,2,13,64.6274092095462,0.428502945941753,0.364959136520304,0.0816350642383332,0.238021129385642,292.753251419757,1,-1.75512184771092,0.0105833333333333,2.54166666666667
2022,2,14,69.1385868147186,0.356108762614819,0.297338980553257,0.0750671238518541,0.180952140293826,222.561448889492,1,-1.5002713716378,0.0105833333333333,2.58333333333333
2022,2,15,75.9498937596041,0.2427703449054,0.168786273677272,0.0605382129088413,0.10151451478477,124.857420625839,1,-1.61646668886519,0.0105833333333333,2.625
2022,2,16,84.4341097576556,0.0969903961839927,0.0116412032609039,0.0287583933802978,0.0298874782966312,36.7599988734615,1,-1.93945801467133,0.0105833333333333,2.66666666666667
2022,2,17,94.384790868557,-0.0764543583521479,0,1,0,0,1,-2.45733021708429,0.0105833333333333,2.70833333333333
2022,2,18,105.014755708138,-0.259067796891343,0,1,0,0,1,-3.15097901947703,0.0105833333333333,2.75
2022,2,19,116.172811467421,-0.441080027612155,0,1,0,0,1,-3.99481575626528,0.0105833333333333,2.79166666666667
2022,2,20,127.596151784557,-0.610091949159906,0,1,0,0,1,-4.95771133735198,0.0105833333333333,2.83333333333333
