"year","doy","hour","zenith_angle","cosine_zenith_angle","direct_transmittance","diffuse_transmittance","total_transmittance","solar","solar_source","temp","doy_dbl"
2001,108,22,110.646127121557,-0.352595127889108,0,1,0,0,1,7.55035693548588,108.916666666667
2001,108,23,119.079072978528,-0.486016206681999,0,1,0,0,1,6.11463616203874,108.958333333333
2001,109,0,125.29488888212,-0.577784817848829,0,1,0,0,1,4.74689284677456,109
2001,109,1,128.43590979401,-0.621638833531484,0,1,0,0,1,3.51292061786396,109.041666666667
2001,109,2,127.921618389756,-0.614582887323218,0,1,0,0,1,2.47207820811577,109.083333333333
2001,109,3,123.854943354178,-0.557092225869983,0,1,0,0,1,1.67443407535168,109.125
2001,109,4,116.941463556729,-0.453079962882488,0,1,0,0,1,1.15835792015651,109.166666666667
2001,109,5,108.036933500494,-0.309629991801305,0,1,0,0,1,0.948674958112513,109.208333333333
2001,109,6,97.8461639832698,-0.136513787210433,0,1,0,0,1,1.29623600734763,109.25
2001,109,7,86.6471578434386,0.0584847426712966,0.000620403236076447,0.0175345375643047,0.017570821687919,37.0789004069811,1,2.60000639464644,109.291666666667
2001,109,8,75.4375424599799,0.251435222869105,0.179458642889822,0.0618938996994947,0.107016123570284,225.831225100418,1,4.73367128032285,109.333333333333
2001,109,9,64.0097347910523,0.438218431618765,0.373206731477795,0.0824017089242999,0.245947777462065,519.012332366016,1,7.47542880612858,109.375
2001,109,10,52.8331907064895,0.60413759393076,0.489224756523974,0.0925735579899012,0.388132625287657,819.058505820256,1,10.5402637767664,109.416666666667
2001,109,11,42.4719924665407,0.737607493198845,0.55679048087191,0.0980743987097808,0.50876722954269,1073.62818709381,1,13.60957597705,109.458333333333
2001,109,12,33.9537276292198,0.82948890925536,0.594102243943388,0.101006306082179,0.593807528396942,1253.08483561041,1,16.3642997682576,109.5
2001,109,13,29.1303839648548,0.873514196424767,0.609899999572513,0.102227366519615,0.634983674545665,1339.97697129473,1,18.5180720668737,109.541666666667
2001,109,14,29.9235971751205,0.866691374042234,0.607530565385429,0.102044962066704,0.628586462553257,1326.47722776755,1,19.8470007794006,109.583333333333
2001,109,15,35.9526597810188,0.809502371438966,0.586513275607616,0.100415545186249,0.57519943267105,1213.81702329982,1,20.2200720399466,109.625
2001,109,16,45.1000864274582,0.705870502187105,0.542322628392285,0.0969182868409236,0.479727832891617,1012.34767810974,1,20.0720728822799,109.666666666667
2001,109,17,55.7433659362523,0.562900631653871,0.464261254677614,0.090470303443027,0.351803256953474,742.394303414864,1,19.6981551709696,109.708333333333
2001,109,18,67.0188215998828,0.390428722591347,0.330791796859121,0.0783834311699832,0.207534049861386,437.949602047275,1,19.1163568367569,109.75
2001,109,19,78.4266282189717,0.200622641756367,0.116148243903841,0.0531962022687048,0.0764981697960562,161.430584725274,1,18.3547440496582,109.791666666667
2001,109,20,89.2642485370815,0.0128409325888403,2.46635361588808e-15,0.00385227977665207,0.0038522797766521,8.12928960951896,1,17.4500572963898,109.833333333333
2001,109,21,100.549736600989,-0.183088988300358,0,1,0,0,1,16.4459390054974,109.875
2001,109,22,110.41170200708,-0.348763469167363,0,1,0,0,1,15.390828220223,109.916666666667
2001,109,23,118.808920424713,-0.481890101134622,0,1,0,0,1,14.3356238808771,109.958333333333
2001,110,0,124.986745552689,-0.573386923494144,0,1,0,0,1,13.3312294408539,110
2001,110,1,128.098160067049,-0.61701060406637,0,1,0,0,1,12.4260972649328,110.041666666667
