"year","doy","hour","zenith_angle","cosine_zenith_angle","direct_transmittance","diffuse_transmittance","total_transmittance","solar","solar_source","temp","precip","doy_dbl"
2010,1,0,162.877975682934,-0.955679916012387,0,1,0,0,1,-10.228401300247,0,1
2010,1,1,158.234766224992,-0.92871099640558,0,1,0,0,1,-11.6804172090338,0,1.04166666666667
2010,1,2,148.83009057587,-0.8556361994168,0,1,0,0,1,-12.9682507875845,0,1.08333333333333
2010,1,3,137.853161866146,-0.741427532996825,0,1,0,0,1,-14.044474877933,0,1.125
2010,1,4,126.431312994877,-0.593858684381461,0,1,0,0,1,-14.8694552829362,0,1.16666666666667
2010,1,5,115.022601362495,-0.422975738443852,0,1,0,0,1,-15.4128103782611,0,1.20833333333333
2010,1,6,103.91092353688,-0.240413106842636,0,1,0,0,1,-15.6545299790774,0,1.25
2010,1,7,93.3595289029011,-0.0586012482476931,0,1,0,0,1,-15.5497882680121,0,1.29166666666667
2010,1,8,83.5447552360082,0.112427074277164,0.0214557621984392,0.0330044597120421,0.0354166682823992,139.144008915973,1,-15.0232617162586,0,1.33333333333333
2010,1,9,75.2125685193276,0.255233667436437,0.184105620982919,0.0624731143791912,0.109463067218324,430.055415702825,1,-14.156756315384,0,1.375
2010,1,10,68.6267602646176,0.364441890537067,0.305700523019177,0.0759095441969364,0.187319620744216,735.936050538183,1,-13.0939033849231,0,1.41666666666667
2010,1,11,64.4025019744933,0.432046367444391,0.367988703902922,0.0819174553987692,0.240905638180596,946.463286710894,1,-12.0108806713962,0,1.45833333333333
2010,1,12,63.0478500926117,0.453246224834822,0.385604306385761,0.0835417586056277,0.258315454755024,1014.86248375963,1,-11.0872092502322,0,1.5
2010,1,13,64.7496261622905,0.426574641189871,0.363299995171686,0.0814800228315681,0.236454587916212,928.97612578614,1,-10.4759962398685,0,1.54166666666667
2010,1,14,69.2753060578564,0.353877978517382,0.295074256181353,0.0748373091682214,0.179257590458199,704.262172999683,1,-10.2780335882766,0,1.58333333333333
2010,1,15,76.0943729500475,0.240323375917002,0.165756238809826,0.060146483108076,0.0999815819981582,392.804823594841,1,-10.360926491029,0,1.625
2010,1,16,84.5792703728323,0.0944685017157794,0.0103363808284389,0.0280476117917259,0.0290240742017523,114.028965325162,1,-10.5892012272865,0,1.66666666666667
2010,1,17,94.5342850768372,-0.0790556244916398,0,1,0,0,1,-10.9544445852727,0,1.70833333333333
2010,1,18,105.163878474526,-0.261580742012223,0,1,0,0,1,-11.4431952868314,0,1.75
2010,1,19,116.321280414489,-0.443404127238808,0,1,0,0,1,-12.0374401114655,0,1.79166666666667
2010,1,20,127.744394789355,-0.612139924433355,0,1,0,0,1,-12.7152777851277,0,1.83333333333333
2010,1,21,139.138471570531,-0.756292928114373,0,1,0,0,1,-13.4517261657197,0,1.875
2010,1,22,150.001846798366,-0.866041519690615,0,1,0,0,1,-14.2196429759572,0,1.91666666666667
2010,1,23,159.052221325921,-0.933906667445089,0,1,0,0,1,-14.9907261494038,0,1.95833333333333
2010,2,0,162.796717840092,-0.955261421068076,0,1,0,0,1,-15.7365569212764,0,2
2010,2,1,158.224755073582,-0.92864619248765,0,1,0,0,1,-16.4296472202443,0,2.04166666666667
2010,2,2,148.855798009078,-0.855868339718603,0,1,0,0,1,-17.0444527589232,0,2.08333333333333
2010,2,3,137.891746626164,-0.741879259297071,0,1,0,0,1,-17.5583144849662,0,2.125
2010,2,4,126.472532108223,-0.59443734529334,0,1,0,0,1,-17.9522936949671,0,2.16666666666667
2010,2,5,115.060799722978,-0.423579756972636,0,1,0,0,1,-18.2118700325183,0,2.20833333333333
2010,2,6,103.941965134423,-0.240938959624285,0,1,0,0,1,-18.3274766452567,0,2.25
2010,2,7,93.3795786235039,-0.0589505769198289,0,1,0,0,1,-18.2135385502187,0,2.29166666666667
2010,2,8,83.5496449489758,0.112342273344607,0.0213936320676636,0.0329816592249083,0.0353850684864877,157.618602851598,1,-17.6721876479654,0,2.33333333333333
2010,2,9,75.1980995840572,0.255477825891685,0.184403609992317,0.0625100377572809,0.109621071124696,488.294097279146,1,-16.7805499688384,0,2.375
2010,2,10,68.5885300533946,0.365063163537069,0.306317717123048,0.0759713546030027,0.187796669463396,836.518054848674,1,-15.6861848784357,0,2.41666666666667
