"year","doy","hour","zen","direct_n","diffuse","par","temp","rh","windspeed","pressure","zen_clean","direct_n_clean","diffuse_clean","par_clean","temp_clean","rh_clean","windspeed_clean","pressure_clean"
2001,1,0,162.559,2.245,0.895,0.005,-8.43,90.705,3.52,1001,162.559,2.245,0.895,0.005,-8.43,90.705,3.52,1001
2001,1,1,158.548,1.63,0.74,0,-8.595,91.655,4.44,1000.96,158.548,1.63,0.74,0,-8.595,91.655,4.44,1000.96
2001,1,2,149.4385,1.63,0.735,0.01,-8.675,92.085,4.385,1001.21,149.4385,1.63,0.735,0.01,-8.675,92.085,4.385,1001.21
2001,1,3,138.5475,1.66,0.795,0.005,-8.87,92.885,4.02,1001.53,138.5475,1.66,0.795,0.005,-8.87,92.885,4.02,1001.53
2001,1,4,127.145,1.675,0.88,0.01,-9.415,95.185,4.03,1001.72,127.145,1.675,0.88,0.01,-9.415,95.185,4.03,1001.72
2001,1,5,115.727,2.115,0.945,0.02,-9.825,96.065,3.125,1001.89,115.727,2.115,0.945,0.02,-9.825,96.065,3.125,1001.89
2001,1,6,104.592,2.495,1.005,0,-10.065,96.56,2.995,1002.38,104.592,2.495,1.005,0,-10.065,96.56,2.995,1002.38
2001,1,7,93.8855,1.27,2.375,0.985,-10.685,95.855,4.37,1002.785,93.8855,1.27,2.375,0.985,-10.685,95.855,4.37,1002.785
2001,1,8,84.091,1.345,45.38,21.795,-11.4,94.94,5.075,1003.175,84.091,1.345,45.38,21.795,-11.4,94.94,5.075,1003.175
2001,1,9,75.7115,27.96,166.855,81.145,-11.19,93.175,4.885,1003.76,75.7115,27.96,166.855,81.145,-11.19,93.175,4.885,1003.76
2001,1,10,69.0085,411.205,163.785,141.03,-10.915,89.9,4.615,1004.18,69.0085,411.205,163.785,141.03,-10.915,89.9,4.615,1004.18
2001,1,11,64.635,552.8,188.365,189.67,-9.98,87.535,4.38,1004.03,64.635,552.8,188.365,189.67,-9.98,87.535,4.38,1004.03
2001,1,12,63.097,661.96,175.43,210.375,-9.23,86.33,4.72,1003.65,63.097,661.96,175.43,210.375,-9.23,86.33,4.72,1003.65
