"year","doy","hour","zen","direct_n","diffuse","par","temp","rh","windspeed","pressure","zen_clean","direct_n_clean","diffuse_clean","par_clean","temp_clean","rh_clean","windspeed_clean","pressure_clean"
2003,1,0,162.596,1.175,0.02,0,0.125,72.765,8.23,986.57,162.596,1.175,0.02,0,0.125,72.765,8.23,986.57
2003,1,1,158.553,0.99,0.01,0,0.03,76.065,8.495,986.355,158.553,0.99,0.01,0,0.03,76.065,8.495,986.355
2003,1,2,149.4235,0.93,0.005,0.015,-0.12,79.655,8.6,986.405,149.4235,0.93,0.005,0.015,-0.12,79.655,8.6,986.405
2003,1,3,138.525,0.54,0.02,0.05,-0.375,81.59,9.035,986.13,138.525,0.54,0.02,0.05,-0.375,81.59,9.035,986.13
2003,1,4,127.1215,0.68,0.015,0.09,-0.69,83.67,9.055,985.57,127.1215,0.68,0.015,0.09,-0.69,83.67,9.055,985.57
2003,1,5,115.706,0.57,0.005,0.085,-0.86,82.565,9.315,985.33,115.706,0.57,0.005,0.085,-0.86,82.565,9.315,985.33
2003,1,6,104.573,0.44,0.045,0.065,-1.29,83.15,9.105,985.595,104.573,0.44,0.045,0.065,-1.29,83.15,9.105,985.595
2003,1,7,93.874,0.46,1.76,0.81,-1.82,83.6,9.22,985.665,93.874,0.46,1.76,0.81,-1.82,83.6,9.22,985.665
2003,1,8,84.0865,21.02,57.77,25.03,-2.005,79.125,9.57,985.915,84.0865,21.02,57.77,25.03,-2.005,79.125,9.57,985.915
2003,1,9,75.715,284.695,139.765,83.125,-1.335,75.83,10.08,986.62,75.715,284.695,139.765,83.125,-1.335,75.83,10.08,986.62
2003,1,10,69.0255,480.725,126.89,124.455,-0.725,73.12,10.685,986.57,69.0255,480.725,126.89,124.455,-0.725,73.12,10.685,986.57
2003,1,11,64.663,884.16,69.54,181.175,0.235,70.785,10.105,986.59,64.663,884.16,69.54,181.175,0.235,70.785,10.105,986.59
2003,1,12,63.139,886.305,79.16,194.2,0.745,69.165,9.925,986.22,63.139,886.305,79.16,194.2,0.745,69.165,9.925,986.22
2003,1,13,64.6555,847.83,118.645,193.25,1.465,67.425,9.17,986.045,64.6555,847.83,118.645,193.25,1.465,67.425,9.17,986.045
2003,1,14,69.007,712.675,93.05,141.56,1.685,66.89,8.69,986.89,69.007,712.675,93.05,141.56,1.685,66.89,8.69,986.89
2003,1,15,75.6925,292.795,135.675,82.89,1.39,69.81,9.1,986.84,75.6925,292.795,135.675,82.89,1.39,69.81,9.1,986.84
2003,1,16,84.0605,157.83,55.33,29.055,0.51,74.3,8.495,987.3,84.0605,157.83,55.33,29.055,0.51,74.3,8.495,987.3
2003,1,17,93.8445,0.22,1.8,0.86,-0.625,81.21,9.005,987.855,93.8445,0.22,1.8,0.86,-0.625,81.21,9.005,987.855
2003,1,18,104.542,0.445,0.07,0.045,-1.32,83.665,8.855,988.25,104.542,0.445,0.07,0.045,-1.32,83.665,8.855,988.25
2003,1,19,115.6705,0.545,0.085,0.04,-1.7,82.72,8.475,989.02,115.6705,0.545,0.085,0.04,-1.7,82.72,8.475,989.02
2003,1,20,127.084,0.61,0.085,0.03,-1.995,82.865,7.595,989.225,127.084,0.61,0.085,0.03,-1.995,82.865,7.595,989.225
2003,1,21,138.4825,1.04,0.055,0.03,-2.22,83.02,7.935,989.095,138.4825,1.04,0.055,0.03,-2.22,83.02,7.935,989.095
2003,1,22,149.3705,0.705,0.07,0,-2.29,80.815,7.75,989.205,149.3705,0.705,0.07,0,-2.29,80.815,7.75,989.205
2003,1,23,158.483,0.64,0.085,0,-2.55,81.165,7.47,988.905,158.483,0.64,0.085,0,-2.55,81.165,7.47,988.905
2003,2,0,162.5145,0.94,0.09,0,-2.365,80.33,7.14,988.525,162.5145,0.94,0.09,0,-2.365,80.33,7.14,988.525
2003,2,1,158.54,1.205,0.07,0,-2.135,80.28,4.995,988.73,158.54,1.205,0.07,0,-2.135,80.28,4.995,988.73
2003,2,2,149.4485,1.295,0.09,0.005,-2.145,81.08,5.4,988.705,149.4485,1.295,0.09,0.005,-2.145,81.08,5.4,988.705
2003,2,3,138.566,1.79,0.085,0.005,-2.195,81.635,4,988.93,138.566,1.79,0.085,0.005,-2.195,81.635,4,988.93
2003,2,4,127.165,1.395,0.08,0.01,-2.2,82.81,4.835,988.565,127.165,1.395,0.08,0.01,-2.2,82.81,4.835,988.565
2003,2,5,115.747,1.19,0.05,0.035,-2.27,83.51,5.91,988.14,115.747,1.19,0.05,0.035,-2.27,83.51,5.91,988.14
2003,2,6,104.606,0.28,0.02,0.09,-2.645,88.675,7.975,987.38,104.606,0.28,0.02,0.09,-2.645,88.675,7.975,987.38
2003,2,7,93.8955,0.51,0.645,0.385,-2.96,92.905,6.965,987.88,93.8955,0.51,0.645,0.385,-2.96,92.905,6.965,987.88
2003,2,8,84.0935,1.08,27.925,13.46,-3.175,95.54,5.97,988.37,84.0935,1.08,27.925,13.46,-3.175,95.54,5.97,988.37
2003,2,9,75.704,1.61,99.91,48.355,-3.035,95.045,5.55,988.645,75.704,1.61,99.91,48.355,-3.035,95.045,5.55,988.645
2003,2,10,68.9905,1.9,162.69,78.625,-2.775,93.03,5.355,988.695,68.9905,1.9,162.69,78.625,-2.775,93.03,5.355,988.695
2003,2,11,64.601,0.4,210.86,101.35,-2.71,92.84,5.6,988.41,64.601,0.4,210.86,101.35,-2.71,92.84,5.6,988.41
2003,2,12,63.051,1.515,178.495,89.565,-2.675,93.995,5.64,987.725,63.051,1.515,178.495,89.565,-2.675,93.995,5.64,987.725
2003,2,13,64.5465,1.725,138.945,71.435,-2.68,93.65,6.025,987.2,64.5465,1.725,138.945,71.435,-2.68,93.65,6.025,987.2
2003,2,14,68.8855,1.185,137.08,69.575,-2.86,94.36,6.32,987.145,68.8855,1.185,137.08,69.575,-2.86,94.36,6.32,987.145
2003,2,15,75.5605,0.765,86.63,43.45,-3.015,96.54,5.915,987.61,75.5605,0.765,86.63,43.45,-3.015,96.54,5.915,987.61
2003,2,16,83.928,0.6,46.38,21.415,-3.13,97.18,5.335,988.115,83.928,0.6,46.38,21.415,-3.13,97.18,5.335,988.115
2003,2,17,93.712,1.555,2.595,1.045,-3.385,97.045,4.465,988.245,93.712,1.555,2.595,1.045,-3.385,97.045,4.465,988.245
2003,2,18,104.402,2.5,0.225,0,-3.645,96.77,3.86,988.82,104.402,2.5,0.225,0,-3.645,96.77,3.86,988.82
2003,2,19,115.5325,2.54,0.22,0.04,-4.145,96.675,3.08,989.11,115.5325,2.54,0.22,0.04,-4.145,96.675,3.08,989.11
2003,2,20,126.944,3.54,0.15,0.11,-3.83,96.62,2.71,989.15,126.944,3.54,0.15,0.11,-3.83,96.62,2.71,989.15
2003,2,21,138.3425,2.525,0,0.2,-3.465,96.635,3.18,989.22,138.3425,2.525,0,0.2,-3.465,96.635,3.18,989.22
2003,2,22,149.23,2.375,0.035,0.2,-2.675,95.88,4.465,989.195,149.23,2.375,0.035,0.2,-2.675,95.88,4.465,989.195
2003,2,23,158.3515,1.675,0.08,0.18,-2.625,93.965,4.79,989.11,158.3515,1.675,0.08,0.18,-2.625,93.965,4.79,989.11
2003,3,0,162.425,1.235,0.03,0.165,-2.65,93.3,5.87,989.245,162.425,1.235,0.03,0.165,-2.65,93.3,5.87,989.245
2003,3,1,158.5205,1.07,0.03,0.105,-2.78,92.165,6.325,989.59,158.5205,1.07,0.03,0.105,-2.78,92.165,6.325,989.59
2003,3,2,149.469,1,0.025,0.11,-3.01,91.225,6.535,990.075,149.469,1,0.025,0.11,-3.01,91.225,6.535,990.075
2003,3,3,138.599,1.18,0.035,0.1,-3.02,90.455,6.45,990.37,138.599,1.18,0.035,0.1,-3.02,90.455,6.45,990.37
2003,3,4,127.202,1.185,0.02,0.1,-3.045,90.435,6.1,990.39,127.202,1.185,0.02,0.1,-3.045,90.435,6.1,990.39
2003,3,5,115.7815,1.215,0.015,0.1,-3.22,91.12,5.255,990.59,115.7815,1.215,0.015,0.1,-3.22,91.12,5.255,990.59
