"year","doy","hour","zen","direct_n","diffuse","par","temp","rh","windspeed","pressure","zen_clean","direct_n_clean","diffuse_clean","par_clean","temp_clean","rh_clean","windspeed_clean","pressure_clean"
1997,1,0,162.5595,NA,NA,-0.045,6.12,97.06,1.975,1001.985,162.5595,5.20417042793042e-18,-1.995,-0.045,6.12,97.06,1.975,1001.985
1997,1,1,158.549,NA,NA,-0.035,6.32,97.085,2.375,999.625,158.549,-0.0116666666666667,-2.71666666666667,-0.035,6.32,97.085,2.375,999.625
1997,1,2,149.4395,NA,NA,-0.005,6.615,97.195,2.9,999.875,149.4395,-3.46944695195361e-18,-3.52,-0.005,6.615,97.195,2.9,999.875
1997,1,3,138.5475,NA,NA,0.005,7.02,97.27,3.535,1001,138.5475,-0.05,-3.25166666666667,0.005,7.02,97.27,3.535,1001
1997,1,4,127.145,NA,NA,-0.005,7.03,97.33,3.315,999.765,127.145,0.0166666666666667,0.676666666666667,-0.005,7.03,97.33,3.315,999.765
1997,1,5,115.727,NA,NA,-0.05,7.185,97.39,3.975,998.9,115.727,0.0583333333333333,2.59833333333333,-0.05,7.185,97.39,3.975,998.9
1997,1,6,104.5925,NA,NA,-0.01,7.65,97.33,4.975,996.09,104.5925,-0.085,3.10333333333333,-0.01,7.65,97.33,4.975,996.09
1997,1,7,93.8865,NA,NA,0.11,8.38,97.24,6.185,992.47,93.8865,-0.151666666666667,3.71,0.11,8.38,97.24,6.185,992.47
1997,1,8,84.0925,NA,NA,2.745,9.115,97.18,5.555,992.955,84.0925,0.0333333333333333,25.0266666666667,2.745,9.115,97.18,5.555,992.955
1997,1,9,75.7145,NA,NA,7.565,9.675,97.115,5.81,994.535,75.7145,0.166666666666667,50.8116666666667,7.565,9.675,97.115,5.81,994.535
1997,1,10,69.0125,NA,NA,16.14,10.305,97.05,6.37,992.41,69.0125,0.391666666666667,75.17,16.14,10.305,97.05,6.37,992.41
1997,1,11,64.637,NA,NA,40.555,11.255,96.9,7.54,991.245,64.637,1.065,100.916666666667,40.555,11.255,96.9,7.54,991.245
1997,1,12,63.0995,NA,NA,50.495,12.735,96.635,8.67,988.845,63.0995,0.375,70.5366666666667,50.495,12.735,96.635,8.67,988.845
1997,1,13,64.605,NA,NA,27.55,13.71,96.445,8.01,986.715,64.605,0.17,58.9833333333333,27.55,13.71,96.445,8.01,986.715
1997,1,14,68.9525,NA,NA,17.56,14.46,96.235,6.54,988.29,68.9525,-0.148333333333333,40.3416666666667,17.56,14.46,96.235,6.54,988.29
1997,1,15,75.632,NA,NA,9.82,14.84,95.91,6.395,987.705,75.632,-0.085,25.075,9.82,14.84,95.91,6.395,987.705
1997,1,16,83.9985,NA,NA,2.985,14.675,95.85,6.37,987.25,83.9985,-0.14,9.80833333333333,2.985,14.675,95.85,6.37,987.25
1997,1,17,93.7825,NA,NA,0.15,14.415,95.835,5.365,988.6,93.7825,-0.0216666666666667,3.065,0.15,14.415,95.835,5.365,988.6
1997,1,18,104.475,NA,NA,0.005,14.375,95.795,5.75,989.29,104.475,-0.158333333333333,1.845,0.005,14.375,95.795,5.75,989.29
1997,1,19,115.606,NA,NA,0.08,14.33,95.77,5.845,989.165,115.606,-0.035,2.52833333333333,0.08,14.33,95.77,5.845,989.165
1997,1,20,127.018,NA,NA,-0.01,13.925,95.79,4.59,989.03,127.018,0.015,2.32666666666667,-0.01,13.925,95.79,4.59,989.03
1997,1,21,138.417,NA,NA,0.08,14.065,95.715,6.005,988.21,138.417,0.00333333333333334,1.515,0.08,14.065,95.715,6.005,988.21
1997,1,22,149.3075,NA,NA,0.03,13.915,95.67,5.53,987.985,149.3075,0.00666666666666668,0.905,0.03,13.915,95.67,5.53,987.985
1997,1,23,158.422,NA,NA,-0.01,13.895,95.595,4.73,988.675,158.422,0.065,-0.41,-0.01,13.895,95.595,4.73,988.675
1997,2,0,162.4765,NA,NA,0.005,13.975,95.485,4.11,988.215,162.4765,-0.015,-1.215,0.005,13.975,95.485,4.11,988.215
1997,2,1,158.534,NA,NA,0.05,14.375,95.365,5.79,986.97,158.534,-0.0283333333333333,-1.50333333333333,0.05,14.375,95.365,5.79,986.97
1997,2,2,149.4625,NA,NA,0.005,14.885,94.95,6.02,986.5,149.4625,0.01,-2.135,0.005,14.885,94.95,6.02,986.5
1997,2,3,138.586,NA,NA,-0.025,14.92,94.71,6.455,986.38,138.586,-0.135,-3.50333333333333,-0.025,14.92,94.71,6.455,986.38
1997,2,4,127.185,NA,NA,0.005,15.05,94.605,8.065,986.39,127.185,-0.0316666666666667,-1.29666666666667,0.005,15.05,94.605,8.065,986.39
1997,2,5,115.767,NA,NA,0.01,15.02,94.515,8.12,986.04,115.767,0.106666666666667,0.116666666666667,0.01,15.02,94.515,8.12,986.04
1997,2,6,104.623,NA,NA,-0.005,14.98,94.545,8.16,985.935,104.623,-0.095,0.976666666666667,-0.005,14.98,94.545,8.16,985.935
1997,2,7,93.9055,NA,NA,0.14,15.14,94.47,8.44,985.315,93.9055,-0.133333333333333,2.17,0.14,15.14,94.47,8.44,985.315
1997,2,8,84.0975,NA,NA,6.295,15.465,94.245,8.31,984.785,84.0975,0.0916666666666667,33.7583333333333,6.295,15.465,94.245,8.31,984.785
1997,2,9,75.7,NA,NA,20.91,15.96,93.87,7.59,984.83,75.7,0.213333333333333,60.1533333333333,20.91,15.96,93.87,7.59,984.83
1997,2,10,68.975,NA,NA,69.835,16.89,93.5,8.395,983.325,68.975,0.638333333333333,96.95,69.835,16.89,93.5,8.395,983.325
1997,2,11,64.573,NA,NA,89.49,18.025,92.365,9.67,983.225,64.573,1.795,128.238333333333,89.49,18.025,92.365,9.67,983.225
1997,2,12,63.0095,NA,NA,113.11,18.82,91.34,9.515,982.1,63.0095,0.51,66.9683333333333,113.11,18.82,91.34,9.515,982.1
1997,2,13,64.495,NA,NA,131.37,19.87,89.645,9.91,981.04,64.495,0.175,56.9866666666667,131.37,19.87,89.645,9.91,981.04
1997,2,14,68.8255,NA,NA,42.83,19.685,89.235,8.025,980.835,68.8255,-0.251666666666667,38.3633333333333,42.83,19.685,89.235,8.025,980.835
1997,2,15,75.4985,NA,NA,42.86,19.435,89.775,7.125,980.205,75.4985,-0.14,27.67,42.86,19.435,89.775,7.125,980.205
1997,2,16,83.863,NA,NA,12.535,18.88,90.755,4.7,980.06,83.863,-0.215,9.23166666666667,12.535,18.88,90.755,4.7,980.06
1997,2,17,93.647,NA,NA,0.64,17.255,92.67,3.57,980.19,93.647,-0.0383333333333333,1.975,0.64,17.255,92.67,3.57,980.19
1997,2,18,104.3335,-0.3,0.94,0.02,15.5,94.115,4.09,979.36,104.3335,-0.3,0.94,0.02,15.5,94.115,4.09,979.36
1997,2,19,115.4655,-0.055,2.09,0.005,14.495,94.775,4.22,980.705,115.4655,-0.055,2.09,0.005,14.495,94.775,4.22,980.705
1997,2,20,126.8775,0.035,3.03,0.01,13.98,95.325,3.94,982.6,126.8775,0.035,3.03,0.01,13.98,95.325,3.94,982.6
1997,2,21,138.277,0.005,3.19,0,13.465,95.605,4.57,982.24,138.277,0.005,3.19,0,13.465,95.605,4.57,982.24
1997,2,22,149.1645,0.00500000000000001,2.07,0.005,12.675,95.96,5.01,982.24,149.1645,0.00500000000000001,2.07,0.005,12.675,95.96,5.01,982.24
1997,2,23,158.286,0.105,0.615,0.015,12.6,96.105,5.165,980.59,158.286,0.105,0.615,0.015,12.6,96.105,5.165,980.59
1997,3,0,162.383,-0.03,-0.435,0.005,12.73,96.14,5.255,980.105,162.383,-0.03,-0.435,0.005,12.73,96.14,5.255,980.105
1997,3,1,158.5095,-0.045,-0.29,0.005,12.5,96.205,4.89,979.355,158.5095,-0.045,-0.29,0.005,12.5,96.205,4.89,979.355
1997,3,2,149.4775,0.02,-0.75,0,12.365,96.295,4.695,980.275,149.4775,0.02,-0.75,0,12.365,96.295,4.695,980.275
