 Bondville
   40.05  -88.37  213 m version 1
 2009 239  8 27  0  0  0.000  84.22    15.6 0     4.0 0    -2.9 0    19.7 0   415.5 0   301.4 0   300.9 0   442.5 0   300.0 0   299.8 0     1.4 0     8.5 0    15.8 0   -27.1 0   -11.3 0    25.6 0    73.0 0     1.9 0     5.7 0   992.0 0
 2009 239  8 27  0  1  0.017  84.40    15.5 0     3.8 0    -2.9 0    19.6 0   413.1 0   301.4 0   300.9 0   441.9 0   300.0 0   299.7 0     1.3 0     8.5 0    15.7 0   -28.9 0   -13.1 0    25.6 0    73.5 0     1.7 0     3.3 0   992.0 0
 2009 239  8 27  0  2  0.033  84.59    15.6 0     3.8 0    -2.9 0    19.6 0   410.7 0   301.3 0   300.8 0   441.6 0   299.9 0   299.6 0     1.3 0     8.5 0    15.8 0   -30.9 0   -15.1 0    25.6 0    73.2 0     1.7 0     0.7 0   992.0 0
 2009 239  8 27  0  3  0.050  84.77    15.7 0     3.8 0    -2.9 0    19.7 0   408.2 0   301.2 0   300.7 0   441.2 0   299.8 0   299.6 0     1.3 0     8.6 0    15.9 0   -33.0 0   -17.1 0    25.6 0    72.4 0     1.7 0     1.5 0   992.0 0
 2009 239  8 27  0  4  0.067  84.95    16.0 0     3.9 0    -2.9 0    20.0 0   405.0 0   301.2 0   300.7 0   440.5 0   299.8 0   299.5 0     1.3 0     8.8 0    16.1 0   -35.6 0   -19.4 0    25.6 0    72.5 0     1.7 0   354.3 0   992.0 0
 2009 239  8 27  0  5  0.083  85.14    15.9 0     4.0 0    -2.9 0    20.1 0   401.1 0   301.1 0   300.6 0   439.6 0   299.7 0   299.5 0     1.3 0     8.7 0    16.1 0   -38.5 0   -22.4 0    25.6 0    73.4 0     1.8 0   351.3 0   992.0 0
 2009 239  8 27  0  6  0.100  85.32    15.7 0     4.0 0    -2.8 0    19.9 0   397.5 0   301.0 0   300.6 0   438.6 0   299.7 0   299.4 0     1.2 0     8.7 0    15.9 0   -41.1 0   -25.2 0    25.6 0    74.0 0     1.7 0   350.1 0   992.0 0
 2009 239  8 27  0  7  0.117  85.50    15.6 0     3.9 0    -2.8 0    19.7 0   394.4 0   301.0 0   300.5 0   438.0 0   299.6 0   299.4 0     1.2 0     8.6 0    15.8 0   -43.6 0   -27.9 0    25.5 0    74.3 0     1.5 0   350.3 0   992.0 0
 2009 239  8 27  0  8  0.133  85.69    15.2 0     3.9 0    -2.7 0    19.5 0   392.3 0   300.9 0   300.4 0   437.0 0   299.5 0   299.3 0     1.1 0     8.5 0    15.6 0   -44.7 0   -29.1 0    25.5 0    74.9 0     1.5 0   349.7 0   992.0 0
 2009 239  8 27  0  9  0.150  85.87    14.7 0     3.8 0    -2.7 0    19.0 0   391.3 0   300.9 0   300.4 0   436.6 0   299.5 0   299.2 0     1.1 0     8.3 0    15.1 0   -45.3 0   -30.2 0    25.5 0    72.3 0     1.7 0   357.8 0   992.0 0
